TrnInternal;PER_FLU_RECIBO;PER_FLU_PAGO;FINALIDAD;Delivery/Settlement swaps;Hedge link;Sostenibilidad;Gamma;Vega;Delta
47940493;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940494;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940495;50y;50y;NE;C;;;0.0000;0.0000;0.0000
47940496;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940497;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940498;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940499;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940500;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940501;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940502;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940503;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940504;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940505;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940506;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940507;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47940508;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940509;50y;50y;NE;C;;;0.0000;0.0000;0.0000
47940510;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940511;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940512;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940513;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940514;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940515;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47940516;50y;50y;NE;C;;;0.0000;0.0000;0.0000
47940517;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47940518;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940519;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940520;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940521;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940522;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940524;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940525;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940526;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940527;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940528;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940529;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940530;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940531;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47940532;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940533;50y;50y;NE;C;;;0.0000;0.0000;0.0000
47940534;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940535;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940536;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940537;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940538;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940539;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940540;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940541;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940542;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940543;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940544;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940545;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940546;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940547;6m;6m;NE;D;;;0.0000;0.0000;0.0000
47940548;1m;0od;NE;D;;;0.0000;0.0000;0.0000
47940549;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940550;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940551;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940552;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940553;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940554;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940555;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940556;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940557;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940558;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940559;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940560;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940561;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940562;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940563;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940564;50y;50y;NE;C;;;0.0000;0.0000;0.0000
47940565;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940566;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940567;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940568;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940569;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940570;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940571;1y;1y;NE;D;;;0.0000;0.0000;0.0000
47940572;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940573;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940574;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940575;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940576;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940577;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940578;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940579;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940580;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940581;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940582;50y;50y;NE;C;;;0.0000;0.0000;0.0000
47940583;50y;50y;NE;C;;;0.0000;0.0000;0.0000
47940584;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940585;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940586;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940587;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940588;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940589;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940590;1y;1y;NE;D;;;0.0000;0.0000;0.0000
47940591;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940592;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940593;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940594;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940595;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940596;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940597;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940598;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940599;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940600;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940601;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940602;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940603;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940604;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940605;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940606;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940607;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940608;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940609;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47940610;1m;0od;NE;D;;;0.0000;0.0000;0.0000
47940611;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940612;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940613;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940614;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940615;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940616;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940617;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940618;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940619;50y;50y;NE;C;;;0.0000;0.0000;0.0000
47940620;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940621;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940622;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940623;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47940624;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47940625;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940626;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940627;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940628;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940629;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940630;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940631;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940632;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940633;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940634;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940635;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940636;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940637;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940638;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940639;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47940640;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940641;50y;50y;NE;C;;;0.0000;0.0000;0.0000
47940642;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47940643;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940644;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940645;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940646;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940647;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940648;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940649;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940650;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940651;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940652;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940653;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47940654;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47984257;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47984258;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47984259;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47984260;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47985737;3m;3m;NE;D;;;0.0000;0.0000;0.0000
48004602;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48004604;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48004606;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48004607;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48006350;3m;3m;NE;D;;;0.0000;0.0000;0.0000
48006596;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48006636;3m;3m;NE;C;;;0.0000;0.0000;0.0000
48006641;3m;3m;NE;C;;;0.0000;0.0000;0.0000
48022373;3m;3m;NE;D;;;0.0000;0.0000;0.0000
48025036;3m;3m;NE;D;;;0.0000;0.0000;0.0000
48026982;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48027752;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48027753;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48027754;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48027755;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48027943;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48027944;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48045807;3m;3m;NE;D;;;0.0000;0.0000;0.0000
48046386;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48046447;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48046448;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48046449;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48046450;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48050133;3m;3m;NE;C;;;0.0000;0.0000;0.0000
48050168;50y;50y;NE;C;;;0.0000;0.0000;0.0000
48050395;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48050504;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48050615;1m;1m;NE;C;;;0.0000;0.0000;0.0000
48050618;50y;50y;NE;C;;;0.0000;0.0000;0.0000
48067584;6m;6m;NE;D;;;0.0000;0.0000;0.0000
48068699;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48068959;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48068961;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48068962;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48068963;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48068991;6m;6m;NE;C;;;0.0000;0.0000;0.0000
48069156;6m;6m;NE;C;;;0.0000;0.0000;0.0000
48069188;6m;6m;NE;C;;;0.0000;0.0000;0.0000
48069211;6m;6m;NE;C;;;0.0000;0.0000;0.0000
48069232;6m;6m;NE;C;;;0.0000;0.0000;0.0000
48093482;1m;0od;NE;D;;;0.0000;0.0000;0.0000
48094442;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48094443;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48094445;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48094446;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48095367;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48096734;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48097644;3m;3m;NE;C;;;0.0000;0.0000;0.0000
48120844;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48121072;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48121073;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48121074;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48121075;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48121272;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48138794;3m;3m;NE;D;;;0.0000;0.0000;0.0000
48138827;3m;3m;NE;D;;;0.0000;0.0000;0.0000
48142782;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48142783;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48142810;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48142816;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48143204;4m;4m;NE;D;;;0.0000;0.0000;0.0000
48144919;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48144967;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48145201;50y;50y;NE;C;;;0.0000;0.0000;0.0000
48145213;50y;50y;NE;C;;;0.0000;0.0000;0.0000
48145487;3m;3m;NE;C;;;0.0000;0.0000;0.0000
48145604;6m;6m;NE;D;;;0.0000;0.0000;0.0000
48167522;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48167529;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48167531;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48167532;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48168547;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48169473;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48169583;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48169927;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48185309;3m;3m;NE;C;;;0.0000;0.0000;0.0000
48188401;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48188408;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48188409;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48188410;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48188726;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48189242;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48197645;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48199103;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48199570;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48199571;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48199572;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48199573;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48201797;3m;3m;NE;C;;;0.0000;0.0000;0.0000
48201998;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48202235;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48202238;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48218232;3m;3m;NE;D;;;0.0000;0.0000;0.0000
48218253;3m;3m;NE;D;;;0.0000;0.0000;0.0000
48218255;3m;3m;NE;D;;;0.0000;0.0000;0.0000
48218288;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48218311;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48218312;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48218313;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48218314;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48219745;3m;3m;NE;C;;;0.0000;0.0000;0.0000
48219747;3m;3m;NE;C;;;0.0000;0.0000;0.0000
48220621;3m;3m;NE;C;;;0.0000;0.0000;0.0000
48220967;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48238779;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48238787;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48238790;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48238793;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48240282;3m;3m;NE;C;;;0.0000;0.0000;0.0000
48240319;3m;3m;NE;C;;;0.0000;0.0000;0.0000
48240343;3m;3m;NE;C;;;0.0000;0.0000;0.0000
48255010;3m;3m;NE;D;;;0.0000;0.0000;0.0000
48262024;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48262138;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48262653;1m;1m;DC;D;;;0.0000;0.0000;0.0000
48263058;3m;3m;NE;D;;;0.0000;0.0000;0.0000
48263076;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48263079;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48263080;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48263081;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48266366;50y;50y;NE;C;;;0.0000;0.0000;0.0000
48266605;50y;50y;NE;C;;;0.0000;0.0000;0.0000
48304359;3m;3m;DC;D;;;0.0000;0.0000;0.0000
48306863;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48306864;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48306865;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48306866;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48307241;1m;1m;DC;D;;;0.0000;0.0000;0.0000
48309341;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48309435;1m;1m;DC;D;;;0.0000;0.0000;0.0000
48310856;1y;1y;NE;D;;;0.0000;0.0000;0.0000
48322797;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48326662;1y;1y;NE;D;;;0.0000;0.0000;0.0000
48326701;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48326707;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48326712;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48326714;50y;50y;NE;D;;;0.0000;0.0000;0.0000
48328620;1m;1m;DC;D;;;0.0000;0.0000;0.0000
48329474;1m;1m;NE;D;;;0.0000;0.0000;0.0000
48329786;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47934383;;;NE;C;;;10116064.0000;40.0000;-619940328.0000
47934385;;;NE;C;;;18902035.0000;94.0000;-581622441.0000
47934387;;;NE;C;;;-18902035.0000;-94.0000;581622441.0000
47934388;;;NE;C;;;11327346.0000;56.0000;-607916824.0000
47934390;;;NE;C;;;18527671.0000;107.0000;-573091313.0000
47934392;;;NE;C;;;-4236122.0000;-24.0000;-14734142.0000
47934394;;;NE;C;;;11803831.0000;68.0000;-599954804.0000
47934395;;;NE;C;;;4654929.0000;30.0000;17576780.0000
47934396;;;NE;C;;;18050530.0000;120.0000;-565615488.0000
47934397;;;NE;C;;;-12130397.0000;-79.0000;592489786.0000
47934398;;;NE;C;;;-4654929.0000;-30.0000;-17576780.0000
47934399;;;NE;C;;;-18050530.0000;-120.0000;565615488.0000
47934400;;;NE;C;;;12130397.0000;79.0000;-592489786.0000
47934425;;;NE;C;;;0.0000;0.0000;0.0000
47934426;;;NE;C;;;8.0000;0.0000;-674807278.0000
47934427;;;NE;C;;;0.0000;0.0000;653813275.0000
47934428;;;NE;C;;;-8.0000;0.0000;674807278.0000
47934429;;;NE;C;;;0.0000;0.0000;0.0000
47934430;;;NE;C;;;0.0000;0.0000;-653813275.0000
47934431;;;NE;C;;;12751.0000;0.0000;12112.0000
47934432;;;NE;C;;;6416009.0000;8.0000;-663328962.0000
47934433;;;NE;C;;;-881190.0000;-1.0000;651751229.0000
47934434;;;NE;C;;;-12751.0000;0.0000;-12112.0000
47934435;;;NE;C;;;-6416009.0000;-8.0000;663328962.0000
47934436;;;NE;C;;;881190.0000;1.0000;-651751229.0000
47934437;;;NE;C;;;220984.0000;0.0000;324451.0000
47934438;;;NE;C;;;11976885.0000;25.0000;-643092471.0000
47934439;;;NE;C;;;-3406143.0000;-7.0000;644909124.0000
47934440;;;NE;C;;;-221108.0000;0.0000;-324634.0000
47934441;;;NE;C;;;-11983614.0000;-25.0000;643453777.0000
47934442;;;NE;C;;;946665.0000;3.0000;1985915.0000
47934443;;;NE;C;;;3408056.0000;7.0000;-645271451.0000
47934444;;;NE;C;;;-6507601.0000;-21.0000;632288237.0000
47934445;;;NE;C;;;15415671.0000;49.0000;-618754834.0000
47934446;;;NE;C;;;-946665.0000;-3.0000;-1985915.0000
47934447;;;NE;C;;;-15415671.0000;-49.0000;618754834.0000
47934448;;;NE;C;;;6507601.0000;21.0000;-632288237.0000
47934449;;;NE;C;;;1592237.0000;6.0000;3988299.0000
47934450;;;NE;C;;;16466654.0000;65.0000;-604128829.0000
47934451;;;NE;C;;;-8059772.0000;-32.0000;622555183.0000
47934452;;;NE;C;;;-1592237.0000;-6.0000;-3988299.0000
47934453;;;NE;C;;;-16466654.0000;-65.0000;604128829.0000
47934454;;;NE;C;;;2320103.0000;11.0000;6826196.0000
47934455;;;NE;C;;;8059772.0000;32.0000;-622555183.0000
47934456;;;NE;C;;;16986974.0000;84.0000;-589667484.0000
47934457;;;NE;C;;;-9359933.0000;-46.0000;611790872.0000
47934458;;;NE;C;;;-2320103.0000;-11.0000;-6826196.0000
47934459;;;NE;C;;;-16986974.0000;-84.0000;589667484.0000
47934460;;;NE;C;;;9359933.0000;46.0000;-611790872.0000
47934461;;;NE;C;;;2753941.0000;16.0000;8909423.0000
47934462;;;NE;C;;;16829711.0000;98.0000;-581016712.0000
47934463;;;NE;C;;;-9936890.0000;-57.0000;604384339.0000
47934464;;;NE;C;;;-2753941.0000;-16.0000;-8909423.0000
47934465;;;NE;C;;;-16829711.0000;-98.0000;581016712.0000
47934466;;;NE;C;;;9936890.0000;57.0000;-604384339.0000
47934467;;;NE;C;;;3142126.0000;20.0000;11058616.0000
47934468;;;NE;C;;;16522887.0000;110.0000;-573329813.0000
47934469;;;NE;C;;;-10366324.0000;-67.0000;597334129.0000
47934470;;;NE;C;;;-3142126.0000;-20.0000;-11058616.0000
47934471;;;NE;C;;;-16522887.0000;-110.0000;573329813.0000
47934472;;;NE;C;;;10366324.0000;67.0000;-597334129.0000
47934473;;;NE;C;;;-1105879.0000;-23.0000;-9267880.0000
47934474;;;NE;C;;;1856526.0000;44.0000;-84242534.0000
47934475;;;NE;C;;;1105879.0000;23.0000;9267880.0000
47934476;;;NE;C;;;-1856526.0000;-44.0000;84242534.0000
47934477;;;NE;C;;;-1107596.0000;-24.0000;-9534580.0000
47934478;;;NE;C;;;1881583.0000;45.0000;-83704048.0000
47934479;;;NE;C;;;1107596.0000;24.0000;9534580.0000
47934480;;;NE;C;;;-1881583.0000;-45.0000;83704048.0000
47934481;;;NE;C;;;-1101290.0000;-25.0000;-9633701.0000
47934482;;;NE;C;;;1948735.0000;47.0000;-83014796.0000
47934483;;;NE;C;;;1101290.0000;25.0000;9633701.0000
47934484;;;NE;C;;;-1948735.0000;-47.0000;83014796.0000
47934485;;;NE;C;;;-1096826.0000;-26.0000;-9748917.0000
47934486;;;NE;C;;;2016199.0000;48.0000;-82317329.0000
47934487;;;NE;C;;;1096826.0000;26.0000;9748917.0000
47934488;;;NE;C;;;-2016199.0000;-48.0000;82317329.0000
47934489;;;NE;C;;;-1094142.0000;-26.0000;-9880709.0000
47934490;;;NE;C;;;2092697.0000;50.0000;-81569645.0000
47934491;;;NE;C;;;1094142.0000;26.0000;9880709.0000
47934492;;;NE;C;;;-2092697.0000;-50.0000;81569645.0000
47934493;;;NE;C;;;-1086708.0000;-27.0000;-9951683.0000
47934494;;;NE;C;;;2153436.0000;52.0000;-80839919.0000
47934495;;;NE;C;;;1086708.0000;27.0000;9951683.0000
47934496;;;NE;C;;;-2153436.0000;-52.0000;80839919.0000
47934497;;;NE;C;;;-1081147.0000;-27.0000;-10040145.0000
47934498;;;NE;C;;;2211457.0000;53.0000;-80105007.0000
47934499;;;NE;C;;;1081147.0000;27.0000;10040145.0000
47934500;;;NE;C;;;-2211457.0000;-53.0000;80105007.0000
47934501;;;NE;C;;;-1077392.0000;-28.0000;-10146391.0000
47934502;;;NE;C;;;2275571.0000;55.0000;-79315559.0000
47934503;;;NE;C;;;1077392.0000;28.0000;10146391.0000
47934504;;;NE;C;;;-2275571.0000;-55.0000;79315559.0000
47934505;;;NE;C;;;-1064933.0000;-29.0000;-10284487.0000
47934506;;;NE;C;;;2365122.0000;59.0000;-77781284.0000
47934507;;;NE;C;;;1064933.0000;29.0000;10284487.0000
47934508;;;NE;C;;;-2365122.0000;-59.0000;77781284.0000
47934509;;;NE;C;;;-1058408.0000;-30.0000;-10342942.0000
47934510;;;NE;C;;;2400085.0000;60.0000;-76993627.0000
47934511;;;NE;C;;;1058408.0000;30.0000;10342942.0000
47934512;;;NE;C;;;-2400085.0000;-60.0000;76993627.0000
47934513;;;NE;C;;;-1051719.0000;-30.0000;-10394782.0000
47934514;;;NE;C;;;2420531.0000;62.0000;-76238792.0000
47934515;;;NE;C;;;1051719.0000;30.0000;10394782.0000
47934516;;;NE;C;;;-2420531.0000;-62.0000;76238792.0000
47934517;;;NE;C;;;-1044888.0000;-31.0000;-10440320.0000
47934518;;;NE;C;;;2435304.0000;63.0000;-75454977.0000
47934519;;;NE;C;;;1044888.0000;31.0000;10440320.0000
47934520;;;NE;C;;;-2435304.0000;-63.0000;75454977.0000
47934525;;;NE;C;;;-10450304.0000;-79.0000;-62194630.0000
47934526;;;NE;C;;;19257549.0000;149.0000;-171386067.0000
47934527;;;NE;C;;;10450304.0000;79.0000;62194630.0000
47934528;;;NE;C;;;-19257549.0000;-149.0000;171386067.0000
47934529;;;NE;C;;;-10183722.0000;-87.0000;-65285736.0000
47934530;;;NE;C;;;18915244.0000;159.0000;-174793332.0000
47934531;;;NE;C;;;10183722.0000;87.0000;65285736.0000
47934532;;;NE;C;;;-18915244.0000;-159.0000;174793332.0000
47934533;;;NE;C;;;-10225138.0000;-94.0000;-68547598.0000
47934534;;;NE;C;;;18790685.0000;168.0000;-178505788.0000
47934535;;;NE;C;;;10225138.0000;94.0000;68547598.0000
47934536;;;NE;C;;;-18790685.0000;-168.0000;178505788.0000
47934537;;;NE;C;;;-10240538.0000;-101.0000;-71325857.0000
47934538;;;NE;C;;;18669931.0000;177.0000;-182492139.0000
47934539;;;NE;C;;;10240538.0000;101.0000;71325857.0000
